101,2025,45,018,5,1006.165,36.33501,67.10957,36.67776,1.8032,27.54,-3.171404,0,36.40107,36.28,37.2
101,2025,45,018,10,1006.165,36.39642,67.10957,36.67776,1.6856,6.371,-3.567829,0,36.40107,36.28,37.21
101,2025,45,018,15,1006.165,36.2736,67.21192,36.67776,1.8228,15.02,-3.171404,0,36.40107,36.28,37.21
101,2025,45,018,20,1006.227,36.33501,67.41663,36.67776,1.8032,14.75,-3.171404,0,36.40107,36.2627,37.22
101,2025,45,018,25,1006.29,36.39642,67.45075,36.67776,1.8424,1.696,-3.171404,0,36.38382,36.2627,37.19
101,2025,45,018,30,1006.29,36.33501,67.41663,36.67776,1.7248,354.5,-3.171404,0,36.38382,36.2627,37.17
101,2025,45,018,35,1006.29,36.21218,67.3484,36.66051,3.0184,2.18,-2.774978,0,36.36646,36.2627,37.14
101,2025,45,018,40,1006.166,36.33516,67.07558,36.65881,2.5284,0.266,-3.171403,0,36.36481,36.26105,37.16
101,2025,45,018,45,1006.228,36.27374,67.00735,36.65881,2.5284,5.644,-2.774978,0,36.36481,36.2438,37.16
101,2025,45,018,50,1006.166,36.21233,67.00735,36.65881,2.2736,37.01,-3.171403,0,36.36481,36.2438,37.18
